,isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count
785,9780140437911,0140437916,saint joan,,George Bernard Shaw,drama,http://books.google.com/books/content?id=9S6eVEmCko4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,one shaw unusual enduringly popular play saint joan shaw reached height fame joan one finest creation forceful vital rebelling value surround play distils shaw view subject politics religion creative evolution,2003.0,3.79,160.0,5789.0
786,9780140437973,0140437975,maggie girl street tale new york,,Stephen Crane,fiction,http://books.google.com/books/content?id=TeOwd7KTsxgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,portrays brutal effect poverty loneliness slum life,2000.0,3.66,272.0,2405.0
787,9780140439052,0140439056,christmas carol christmas writing,,Charles Dickens,fiction,http://books.google.com/books/content?id=1vITxwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,reading christmas carol notoriously reculsive thomas carlyle seized perfect convulsion hospitality threw one two christmas dinner party impact story may always dramatic along dickens christmas writing lasting significant influence upon idea christmas spirit season time celebration charity memory,2003.0,4.13,288.0,29719.0
788,9780140440225,0140440224,canterbury tale,,Geoffrey Chaucer,poetry,http://books.google.com/books/content?id=ab8tos14Ti0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,retelling medieval poem group traveler pilgrimage canterbury tale tell,1977.0,3.49,489.0,1024.0
789,9780140440461,0140440461,comedy dante alighieri florentine purgatory,,Dante Alighieri,poetry,http://books.google.com/books/content?id=sQb_yAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,celebrated work dante divine comedya vision hell purgatory heaven provides strangely surrealistic view medieval attitude religious dogma price disobedience,1949.0,4.02,388.0,341.0
790,9780140440935,0140440933,faust,,Johann Goethe,drama,http://books.google.com/books/content?id=IYSxmzIyouoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,brief analysis development style protagonist play included goethe masterpiece troubled man sell soul devil,1959.0,3.73,288.0,120.0
791,9780140441055,0140441050,divine comedy paradise,,Dante Alighieri,poetry,,paradise plunged uttermost depth hell climbed mount purgatory dante ascends heaven continuing soul search god guided beloved beatrice progress sphere paradise grows understanding finally experience divine love radiant presence deity examining eternal question faith desire enlightenment dante exercised learning wit wrath tenderness creation one greatest christian allegory,1962.0,3.95,400.0,11130.0
792,9780140441123,0140441123,prometheus bound play,,Aeschylus;Philip Vellacott,drama,http://books.google.com/books/content?id=0gbclW98ougC&printsec=frontcover&img=1&zoom=1&source=gbs_api,aeschylus bc brought new grandeur epic sweep drama classical athens raising status high art prometheus bound defiant titan prometheus brutally punished zeus daring improve state wretchedness servitude mankind kept suppliant tell story fifty daughter danau must flee escape enforced marriage seven thebe show inexorable downfall last member cursed family oedipus persian greek tragedy deal event recent athenian history depicts aftermath defeat persia battle salami sympathetic portrayal disgraced king xerxes philip vellacotts evocative translation accompanied introduction individual discussion play source history mythology,1961.0,4.1,160.0,4075.0
793,9780140441222,0140441220,iphigenia phaedra athaliah,,Jean Racine,drama,http://books.google.com/books/content?id=pNT4xgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,strongly influenced classical drama jean racine broke away grandiose theatricality baroque drama create work intense psychological realism character manipulated cruel vengeful god iphigenia depicts princess absolute submission father despite determination sacrifice gain divine favour going war described voltaire masterpiece human mind phaedra show woman struggle overcome overwhelming passion stepson obsession brings destruction noble family athaliah portrays ruthless pagan queen defies jehovah desperate attempt keep throne jerusalem legitimate heir,1970.0,3.85,320.0,296.0
794,9780140441376,0140441379,nibelungenlied,,A. Hatto,literary collection,http://books.google.com/books/content?id=nCV_E8HJkNUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,written unknown author twelfth century powerful tale murder revenge reach back earliest epoch german antiquity transforming centuriesold legend masterpiece chivalric drama siegfried great prince netherlands win hand beautiful princess kriemhild burgundy aiding brother gunther struggle seduce powerful icelandic queen two woman quarrel siegfried ultimately destroyed trust comparable scope iliad skilfully crafted work combine fragment halfforgotten myth create one greatest epic poem principal version heroic legend used richard wagner ring,1965.0,3.87,404.0,3893.0
795,9780140441529,0140441522,wasp,The Poet and the Women ; The Frogs,Aristophanes,drama,http://books.google.com/books/content?id=jInV9Bd_Z88C&printsec=frontcover&img=1&zoom=1&source=gbs_api,wasp oldfashioned father looseliving son come blowsand end court elsewhere aristophanes milk clash generation worth sending purveyor new idea like socrates euripides controversial great tragedian poet woman euripides accused misogyny get relative drag infiltrate allwoman festival find revenge plotted predictable bawdy result frog written darkest day peloponnesian war god dionysus descends underworld find poet bring back athens hour danger need traditional wisdom aeschylus brilliant modern cleverness euripides great debate proceeds aristophanes combine parody slapstick political discussion pantomime high spirit produce hilarious unique masterpiece,1964.0,3.95,224.0,372.0
796,9780140441734,0140441735,rameau nephew dalemberts dream,,Denis Diderot,fiction,http://books.google.com/books/content?id=uMbVzAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,one key figure french enlightenment denis diderot passionate critic conventional morality society religion among greatest wellknown work two dialogue dazzling example radical scientific philosophical belief rameau nephew eccentric foolish nephew great composer jeanphilippe rameau meet diderot chance two embark hilarious consideration society music literature politics morality philosophy companionpiece dalemberts dream outline material atheistic view universe expressed fevered dream diderot friend dalembert unpublished lifetime powerfully controversial work show diderot one advanced thinker age serve fascinating testament philosopher wayward genius,1976.0,3.67,237.0,1264.0
797,9780140441796,0140441794,gambler bobok nasty story,,Fiodor Mijaïlovich Dostoevskiï;Fyodor Dostoyevsky,fiction,http://books.google.com/books/content?id=8Af3uAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,story volume demonstrate dostoyevsky genius fusing caricature irony grotesque create powerful dark humour gambler breathtaking portrayal intense futile obsession based dostoyevsky experience financial desperation compulsive desire win money focus character take place gaming table roulettenburg outspoken aristocratic grandmamma mercenary mademoiselle blanche cool mysterious polina alex author selfportrait man gripped exhilaration hopelessness bobok blackly comic satire desolate writer becomes drawn conversation dead nasty story humorous look disparity man exaggerated ideal sad reality,1966.0,4.0,240.0,565.0
798,9780140442052,0140442057,cousin pons,Part Two of 'Poor Relations',Honore Balzac,fiction,http://books.google.com/books/content?id=qVrTzAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,mild harmless ugly behold impoverished pons ageing musician whose brief fame fallen nothing living placid parisian life bachelor shared apartment friend schmucke maintains two passion devotion fine dining company wealthy disdainful relative dedication collection antique relative become aware true value art collection however sneering contempt parasitic pons rapidly fall away struggle obtain piece weakening man inheritance taking place human comedy companion cousin bette darkly humorous cousin pons among last greatest balzac novel concerning french urban society cynical pessimistic never despairing consideration human nature,2006.0,3.99,336.0,894.0
799,9780140442243,0140442243,home gentry,,Ivan Turgenev,fiction,http://books.google.com/books/content?id=j7snw8iJobgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,nobleman lavretsky broken disillusioned failed marriage return paris russian estate begin fall love young woman named liza,1970.0,3.92,298.0,2070.0
800,9780140442328,0140442324,harlot high low,,Honore Balzac,fiction,http://books.google.com/books/content?id=tcVnaPgSagAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,handsome wouldbe poet lucien chardon poor naive highly ambitious failing make name dull provincial hometown taken patroness captivating married woman madame de bargeton prepares forge way glamorous beau monde paris lucien entered world far dangerous realized madame de bargetons reputation becomes compromised fickle venomous denizen court salon conspire keep rank lucien eventually learns wherever go talent count nothing comparison money intrigue unscrupulousness lost illusion one greatest novel rich procession comedie humaine balzac panoramic social moral history time,1970.0,4.05,554.0,1473.0
801,9780140442373,0140442375,rabouilleuse,,Honoré de Balzac,fiction,http://books.google.com/books/content?id=E7WaaxaiSVkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,philippe joseph bridau two extremely different brother elder philippe superficially heroic soldier adored mother agathe nonetheless bitter figure secretly gambling away saving brief glorious career napoleon army younger brother joseph meanwhile fundamentally virtuous mother blinded kindness disapproval life artist foolish prejudiced agathe life unaware cynically manipulated favourite child ever discover son truly black sheep family dazzling depiction power money cruelty life nineteenthcentury france black sheep compellingly explores compelling exploration nature deceit,1970.0,3.98,339.0,1427.0
802,9780140442410,0140442413,germania,,Cornelius Tacitus,history,http://books.google.com/books/content?id=-TCOs_SFAy0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,agricola portrait julius agricola famous governor roman britain tacitus wellloved respected fatherinlaw first detailed account britain come u offer fascinating description geography climate people country succinct account early stage roman occupation nearly fatally undermined boudiccas revolt ad consolidated campaign took agricola far anglesey northern scotland warlike german tribe focus tacitus attention germania like agricola often compare behaviour barbarian people favourably decadence corruption imperial rome,1970.0,3.98,174.0,3895.0
803,9780140442526,0140442529,note underground,The Double,Fyodor Dostoyevsky,fiction,http://books.google.com/books/content?id=-s47DK9xBS4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,single tormented character dominates short novel written different stage dostoyevsky career,1972.0,4.2,287.0,4537.0
804,9780140442571,014044257X,philosophical dictionary,,Francois Voltaire,literary collection,http://books.google.com/books/content?id=a8BK7o9SFnIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,voltaire philosophical dictionary first published series short radical essay alphabetically arranged form brilliant bitter analysis social religious convention dominated eighteenthcentury french thought one masterpiece enlightenment enormously influential work sardonic wit collection essay arranged alphabetically conventional dictionary considers diverse subject abraham atheism faith freedom thought miracle moses repeatedly condemned civil religious authority voltaire work argues passionately cause reason justice criticizes christian theology contemporary attitude towards war society claim regard world around common sense common,1972.0,4.09,400.0,1360.0
